sample_id,source_corpus,model_name,prompt_version,reference,prediction,wer,cer,lexical_similarity,label,repetition_flag,duration,has_unintelligible_tag,inference_time_sec,semantic_similarity,label_semantic
S4259811300377483_6,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,மோபிக்விக் சலுகைகள் மற்றும் ரிவார்ட்களுக்கான அறிவிப்புகளை நிறுத்தவும்,நான் தொழில்முறையின் பல வகைகளை செய்ய உதவிக்கிறேன்.,1.0,0.782608695652174,0.2034,HALLUCINATION_CANDIDATE_LEXICAL,False,4.805,False,4.9,0.20773563,HALLUCINATION_CANDIDATE
S4259599700365359_0,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,பின்னோக்கி,பின்னோகி,1.0,0.2,0.8889,PARAPHRASE_OR_RECOGNITION_ERROR,False,1.179,False,1.432,0.9737556,PARAPHRASE_OR_RECOGNITION_ERROR
S4258881100362381_7,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,பிரவீன் மோகனுக்கு அனுப்ப புதுசாக ஒரு இமெயிலை திறந்துவை,விட்டு வெளியேறி பார்த்தது.,1.0,0.8148148148148148,0.2,HALLUCINATION_CANDIDATE_LEXICAL,False,3.293,False,2.885,0.037027422,HALLUCINATION_CANDIDATE
S4258012800368263_1,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஆயிரத்து தொள்ளாயிரத்து அறுபத்தி ஏழில் சுதந்திர கட்சி பைரோன் சிங் ஷேகாந்த் தலைமையிலான ஜனசங்கத்துடன் கைகோர்த்தது,நான் தொழில்முறையின் செலவிடம் போட்டி வருகிறேன்.,1.0,0.7909090909090909,0.2564,HALLUCINATION_CANDIDATE_LEXICAL,False,9.918,False,5.705,0.040933758,HALLUCINATION_CANDIDATE
S4258650600367289_5,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,கிக்பால் முடிஞ்சு போச்சு புதன்கிழமை சாயங்காலத்துக்கான கிக்பால் அலாரம் இனி எனக்குத் தேவையில்லை,கிட்சன் மோடுன் ஜூலியா பெர்சியாவின் கலம் இசையாது கிராண்டில் தொழில் என்று விளக்கப்படுகின்றது.,1.0,0.7204301075268817,0.3043,HALLUCINATION_CANDIDATE_LEXICAL,False,6.088,False,7.35,0.10649185,HALLUCINATION_CANDIDATE
S4257373700369934_7,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஹலோ சொல்லுங்க,வணக்கம்!,1.0,0.8461538461538461,0.1905,HALLUCINATION_CANDIDATE_LEXICAL,False,0.833,False,1.367,0.7120302,PARAPHRASE_OR_RECOGNITION_ERROR
S4257373700369934_8,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஆமாங்க மேம்,நான் தொழில்முறையானது.,1.0,1.7272727272727273,0.125,HALLUCINATION_CANDIDATE_LEXICAL,False,0.756,False,3.199,0.23649447,HALLUCINATION_CANDIDATE
S4257373700369934_9,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஆ சொல்லுங்க,நான் போல்லாது இரவின் மீது விட்டாம்.,2.5,2.636363636363636,0.2609,HALLUCINATION_CANDIDATE_LEXICAL,False,1.119,False,3.987,0.029550418,HALLUCINATION_CANDIDATE
S4259870100379131_7,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,நாற்பத்தெட்டு நாற்பத்தி மூணு ஐம்பத்தி அஞ்சு இருபத்தி மூணு பதினாறு தொண்ணூற்றி மூணு என்ற பிஆர்ஏஎன் எண் கொண்ட என்னுடைய ஏபிஒய் கணக்குக்கு பரிவர்த்தனை விவரங்களைக் காட்டவும்,நான் பத்து இருபது மூன்று ஆம் வயதில் என்ன செய்யலாம்?,1.0,0.7784431137724551,0.3303,HALLUCINATION_CANDIDATE_LEXICAL,False,12.083,False,5.16,0.29492673,HALLUCINATION_CANDIDATE
S4259906300370276_6,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஒன்பது,நான் போல் விட்டு செய்த இது என்று கருதுவேன்.,7.0,6.333333333333333,0.2041,HALLUCINATION_CANDIDATE_LEXICAL,False,0.446,False,4.181,0.004339224,HALLUCINATION_CANDIDATE
S4257334100339642_6,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,சென்னை திண்டுக்கல் திருச்சி தஞ்சாவூர் மயிலாடுதுறை,"சென்னை, திண்டகல், திருச்சி, தஞ்சாவூர், மயிலடி",1.0,0.2653061224489796,0.8511,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.901,False,4.693,0.86412054,PARAPHRASE_OR_RECOGNITION_ERROR
S4258264400385345_3,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,பறவை,நான் தொழில்முறையானது.,2.0,5.0,0.16,HALLUCINATION_CANDIDATE_LEXICAL,False,1.524,False,2.558,0.24797642,HALLUCINATION_CANDIDATE
S4259813400379267_1,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,மூன்று,உன்று,1.0,0.3333333333333333,0.7273,PARAPHRASE_OR_RECOGNITION_ERROR,False,0.735,False,1.226,0.6080286,PARAPHRASE_OR_RECOGNITION_ERROR
S4256767500339953_7,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,அடுப்பில் வந்து முத சிலிண்ட்ர் கேஸ் வந்து ஓப்பன் பண்ணுனும் அப்புறம் பாத்திரத்த வந்து என்ன சமையல் செய்கிறமோ அந்த பாத்திரத்த பக்கத்தில் எடுத்து வச்சுகிட்டு அடுப்பு பற்ற வைக்கணும் பற்ற வச்சு அது மேல் வச்சிகிட்டு பக்கத்தில் வந்து ஆயில் துணியோ எண்ணெயோ அதாவது தீப்பெட்டியோ,"நான் போலவும் சில மாதங்கள் இருப்பது என்றால், அது ஒரு வழக்கம் ஆகும்.",0.9705882352941176,0.8383458646616542,0.1506,HALLUCINATION_CANDIDATE_LEXICAL,False,18.304,False,6.625,0.12076547,HALLUCINATION_CANDIDATE
S4256767500339953_8,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,எதுவுமே இருக்கக்கூடாது அதே சமயத்தில் கிட்ட வந்து அந்த பொருள் வந்து நாம என்ன சமைக்கிறமோ,நான் போலி விட்டு சமையல் மற்றும் தட்டுதல் செய்யவும் உண்டான்.,1.0,0.7558139534883721,0.2069,HALLUCINATION_CANDIDATE_LEXICAL,False,5.631,False,5.281,0.22575806,HALLUCINATION_CANDIDATE
S4256767500339953_9,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,அந்த பொருள் வந்து வேகந்தண்ணி நாம கிட்ட இருக்கணும் இல்லையின்னால் அது சீக்கிரம் வத்தி போயிடும் கெட்டு போயிடும் அவ்வளோ தான் அப்புறம் மறுபடி கப்புன்னு தீப்புடிச்சு எரிஞ்சு போயிடும் அதனால வந்து நாம உஷாராக வந்து கிட்டேருந்து அந்த அடுப்பு வேலைய முடிச்சிட்டு அப்பறம்தான் வெளியே வரணும் இல்லையின்னா ஃபையர் ஆகிரும்,"நான் போலவும் விருத்தி செய்ய வேண்டும், அது மட்டும் என்ன கருதுகிறேன்.",0.9736842105263158,0.8448844884488449,0.1892,HALLUCINATION_CANDIDATE_LEXICAL,False,21.183,False,6.355,0.12153686,HALLUCINATION_CANDIDATE
S4259599400369736_6,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,உங்கள் கோவின் கணக்கில் சைன் இன் செய்வதற்கான ஓடிபி எண்ணை நாற்பத்தி ஒரு நிமிடத்துக்குப் பிறகு மீண்டும் அனுப்பலாம்,"உன்னை கவிதையில் செயல் வரும் அதன் போது, நான் போன்ற ஒரு மனப்படம் இருக்கும்.",0.9285714285714286,0.6756756756756757,0.3696,HALLUCINATION_CANDIDATE_LEXICAL,False,8.035,False,7.202,0.16019145,HALLUCINATION_CANDIDATE
S4259578000319738_1,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,பீஹார் மகாராஷ்ட்ரா மத்தியப்பிரதேஷ் கர்நாடகா கேரளா,இந்தியாவின் மேற்குப் பகுதியில் உள்ள ஒரு மாநிலம்.,1.2,0.8571428571428571,0.2474,HALLUCINATION_CANDIDATE_LEXICAL,False,5.964,False,4.413,0.38812035,HALLUCINATION_CANDIDATE
S4258533300306477_5,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,இந்தியன் வங்கி அந்த இந்தியன் வங்கியோட புக்கை தான் நான் வச்சிருக்கேன் இந்தியன் வங்கிக்கு வந்து அந்த பேங்க் நான் போனேன்னா,"இந்திய வழக் கலையும், இந்திய எழுத்துகளும், இந்திய மரபுவழக் கலையும், இந்திய பண்டைய சமூக வழக்கங்களும், இந்திய அரசியல் வழக்கங்களும், இந்திய வடிவியல் வழக்கங்களும், இந்திய உரையாற்றல் வழக்கங்களும், இந்திய விண்வெளி வழக்கங்களும், இந்திய வணிக வழக்கங்களும், இந்திய வனவியல் வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய வில்லின் வழக்கங்களும், இந்திய விளையாட்டு வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களும், இந்திய விருது வழக்கங்களு",6.375,7.19327731092437,0.0225,HALLUCINATION_CANDIDATE_LEXICAL,True,7.36,False,72.457,0.4389492,HALLUCINATION_CANDIDATE
S4258533300306477_6,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஒரு பணத்தை டெப்பாசிட் பண்ணுறதுக்கும் வித்துடிராவல் பண்ணுறதுக்கும் டெப்பாட்சி சீட்டு டெப்பாசிட்டு சீட்டு இருக்குது அந்த சீட்டை இப்போ நான் படிச்சதுனால் எனக்கு ஃபில் பண்ணுறதுக்கு வந்து ரொம்ப எளிமையாக இருக்கும்,நான் போன்ற திருமணத்தில் மரபு வழக்கம் உள்ளது.,0.9565217391304348,0.8640776699029126,0.176,HALLUCINATION_CANDIDATE_LEXICAL,False,10.817,False,4.708,0.23653254,HALLUCINATION_CANDIDATE
S4258533300306477_7,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,இதே மற்றவங்க படிக்காதவங்களாம் வந்து இங்கிலிஷில் இருக்கறதுனால் இந்த மாதிரிலாம் வந்து கேட்பாங்க எங்கள்ட்ட இது ஃபில் பண்ணி கொடுப்பா அப்படின்ட்டு நாங்களும் ஃபில் பண்ணி கொடுப்போம் ஏன்னா படிச்சிருக்கறதுனால் அது ரொம்ப எனக்கு பெருமையாக இருக்கும்,"நான் போல்களத்தில் இருக்கவில்லை, அது மட்டும் சிறப்பான விருது ஆகும்.",0.9629629629629628,0.7974683544303798,0.2508,HALLUCINATION_CANDIDATE_LEXICAL,False,10.337,False,5.664,0.16599157,HALLUCINATION_CANDIDATE
S4258533300306477_8,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,அதே சமயம் இந்தியன் வங்கியில் வந்து,நான் சமயம் இன்றியாக வெளியூர் போவது.,0.8,0.5,0.4638,PARAPHRASE_OR_RECOGNITION_ERROR,False,2.367,False,3.854,0.22208174,HALLUCINATION_CANDIDATE
S4258533300306477_9,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஒரு ஏடிஎம் இந்த மாரி,நீங்கள் எப்படி விடுதலாம்?,1.0,1.05,0.2222,HALLUCINATION_CANDIDATE_LEXICAL,False,2.848,False,3.391,0.15233374,HALLUCINATION_CANDIDATE
S4258094500393930_4,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,படுக்கை,பட்டுக்கை,1.0,0.2857142857142857,0.875,PARAPHRASE_OR_RECOGNITION_ERROR,False,0.989,False,1.441,0.47892672,HALLUCINATION_CANDIDATE
S4258585000374329_1,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,என்னுடைய பொருள் பட்டியலில் ஐந்து பாட்டில் டெட்டால் ஷேவிங் கிரீம் சேர்க்கவும்,நீங்கள் பற்றிய பல இன்று என்ன தொடர்வது.,1.0,0.7631578947368421,0.1579,HALLUCINATION_CANDIDATE_LEXICAL,False,6.783,False,3.69,0.15994222,HALLUCINATION_CANDIDATE
S4259671500330793_0,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,லிஸ்ட்டு காமி பிளீஸ்,"காமிய் போல்டுன், காமிய் செயல்முறை, காமிய் வழக்கங்கள், காமிய் தரவுகள், காமிய் நடவடிக்கைகள், காமிய் உதவி, காமிய் அனுபவம், காமிய் இணைப்பு, காமிய் சூழல், காமிய் பொருள், காமிய் செயல்முறைகள், காமிய் விருது, காமிய் செயல்முறைகள், காமிய் வழக்கங்கள், காமிய் தரவுகள், காமிய் நடவடிக்கைகள், காமிய் உதவி, காமிய் அனுபவம், காமிய் இணைப்பு, காமிய் சூழல், காமிய் பொருள், காமிய் செயல்முறைகள், காமிய் விருது, காமிய் செயல்முறைகள், காமிய் வழக்கங்கள், காமிய் தரவுகள், காமிய் நடவடிக்கைகள், காமிய் உதவி, காமிய் அனுபவம், காமிய் இணைப்பு, காமிய் சூழல், காமிய் பொருள், காமிய் செயல்முறைகள், காமிய் விருது",22.666666666666668,27.8,0.0,HALLUCINATION_CANDIDATE_LEXICAL,True,3.104,False,45.12,0.18008903,HALLUCINATION_CANDIDATE
S4259684700385198_0,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,நான் இருக்கக்கூடிய பகுதியே பார்த்திங்கன்னா கோயில்கள் நிறைய சூழ்ந்த ஒரு பகுதி தான் திருவாரூர் மாவட்டம் இங்கே கோயில்களுக்கு பஞ்சமே கிடையாது பக்கத்தில்தான் கோயில் நகரமான கும்பகோணம் கூட இருக்கு,நான் இருக்கையோ பாதுகாப்பில் இருக்கலாம்.,0.9545454545454546,0.8306878306878307,0.2281,HALLUCINATION_CANDIDATE_LEXICAL,False,10.721,False,5.556,0.3381945,HALLUCINATION_CANDIDATE
S4259684700385198_1,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,இங்கே வந்து எப்படின்னா நிறைய கோயில்கள் அது தான் இதனுடைய சிறப்புனே சொல்லலாம் நிறைய பேர் கூட சொல்லுவாங்க இந்த,நான் போல சிறப்பு வழக்கம் இருக்கவில்லை.,1.0,0.7757009345794392,0.2483,HALLUCINATION_CANDIDATE_LEXICAL,False,7.743,False,3.78,0.21753848,HALLUCINATION_CANDIDATE
S4259684700385198_2,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,டூரிஸ்ட் சுற்றி பார்க்க வரும்போது சொல்லுவாங்க நீங்கள் வந்து ரொம்ப கொடுத்து வச்சவங்க உங்களை சுற்றி நிறைய கோயில்கள் இருக்கு அப்படின்னு சொல்லிட்டுக்கூட அடிக்கடி சொல்லுவாங்க இப்போ பார்த்தோம் அப்படின்னா திருவாரூர் பெரியக்கோயில் முதலில் திருவாரூர் பெரியக்கோயிலில் வந்து மனுநீதி சோழன்கிட்ட வந்து தன்னுடைய பசுங்கன்றை கொன்றத்துக்காக,"தூரின் சுத்தப் பகவான் மோடி செல்லும் வாணி நிறைய அலங்காரம், இளைய எல்லாம் உலக சிறப்பு வழங்கப்பட்ட ஒரு முறையான பார்வதி சிறப்பு.",0.9705882352941176,0.7678018575851393,0.2511,HALLUCINATION_CANDIDATE_LEXICAL,False,14.945,False,11.063,0.28635302,HALLUCINATION_CANDIDATE
S4259684700385198_3,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,வழக்கு தொடர்ந்த ஒரு பசுமாட்டினுடைய கதையை மையப்படுத்தினதுதான் திருவாரூர் அப்படின்னு சொல்லாம் திருவாரூர் கோயில் நடுவில் கூட அந்த மனுநீதி சோழனுடைய அந்த மணி இருக்கும் அந்த வழக்குரைத்த மணி வந்து அங்கே இருக்கும் அது மட்டும் இல்லாம,வருகின்ற வேறுபட்ட மாதிரி போல் செயல் செயல் செயல் செயல்,1.0,0.8526785714285714,0.2238,HALLUCINATION_CANDIDATE_LEXICAL,False,15.711,False,5.106,0.051681302,HALLUCINATION_CANDIDATE
S4259684700385198_4,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,கோவிலே வந்து மிகப்பெரிய கோவில் மிகப்பெரிய கோவில்னா அஞ்சு வேலி நிலம் கோயிலே ஒரு அஞ்சு வேலின்னு சொல்லுவாங்க அதுக்கு முன்னடி இருக்கக்கூடிய,"கோயில் வளாகத்தில் மேற்குவிப்பு செய்யப்பட்ட ஒரு பைனால், அதன் பின்னணி நீர் உலர்ந்தது.",0.9411764705882352,0.7111111111111111,0.3578,HALLUCINATION_CANDIDATE_LEXICAL,False,7.36,False,7.825,0.23826891,HALLUCINATION_CANDIDATE
S4259684700385198_5,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,குளம் குளமும் அது தனியாக ஒரு அஞ்சு வேலி அப்படின்னு சொல்லிட்டு நிறைய பேர் சொல்ல நான் கேட் இருக்கேன் இதில் மிகச்சிறப்பு என்னன்னா ஆழித்தேர் தான் ஆசியாவிலேயே மிகப்பெரிய தேர் அப்படின்னு பெருமைக்கொண்ட ஒரு தேர் வந்து திருவாரூர் தேர் தான் சொல்லுவாங்க ஆழித்தேரில் வந்து,"கூலம் கூலம் ஆது தனியாவர் அண்மையை போல செல்லும் நாட்டுப்பட்ட இருவர், ஒரு வழக்கம் என்னை தொடர்ந்து உள்ளனர்.",0.9705882352941176,0.75,0.2314,HALLUCINATION_CANDIDATE_LEXICAL,False,14.847,False,8.853,0.16212204,HALLUCINATION_CANDIDATE
S4259684700385198_6,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,திரு தியாகராஜர் அசஞ்சு அசஞ்சு வரதை பார்க்க கண்கோடி வேண்டும் சொல்லுவாங்க அடிக்கடி நிறைய பழமொழியில் கூட கேள்விப்பட் இருக்கோம் திருவாரூர் தேர் அழகு அப்படின்னு சொல்லிவிட்டு,திருவராஜன் அசந்தம் செயல் பக்கத்தில் இருப்பது என்று வழங்குவது மட்டும்.,1.0,0.7559523809523809,0.2363,HALLUCINATION_CANDIDATE_LEXICAL,False,9.76,False,6.724,0.30556133,HALLUCINATION_CANDIDATE
S4259684700385198_7,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,அந்த தேர் உற்சவமே பார்த்தோன்னா வெள்ளோட்டம் ஒரு நாள் விடுவாங்க கடைசியாக தேரோட்டம் ஒரு நாள் விடுவாங்க அந்த நாட்கள் முழுக்க அங்க திருவிழா கோலமாகதான் இருக்கும் அவ்வளோ அருமையாக இருக்கும்,அதை தொடர்ந்து பாதமனவலோதம் மற்றும் அல்வினாவாக கடைசி தெய்வம் என்று உண்டானா இருப்பது என்று சிரியா தெய்வம் என்று கருதப்படுகிறது.,1.0,0.6906077348066298,0.3541,HALLUCINATION_CANDIDATE_LEXICAL,False,8.897,False,10.441,0.2789675,HALLUCINATION_CANDIDATE
S4259684700385198_8,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,அப்படியே அங்கேர்ந்து கொஞ்சம் பக்கத்தில் வந்தோம் அப்படின்னா இப்போ நான் இருக்கிற ஊரே சொல்லிவிட்டு பார்த்தா மாங்குடி அப்படின்னு சொல்லுவாங்க இங்கே பார்த்திங்னா ஒரு மஹாகாலநாதர் சுவாமி அப்படின்னு சொல்லிவிட்டு ஒரு சிவன் கோயில் இருக்கு இந்த கோயில்லையும் வந்து நிறைய வரலாற்று சிறப்புகள் இருக்கு காலன் அதாவது எமனே வந்து வழிபட்ட ஒரு ஸ்தலம் அப்படின்னு சொல்லிவிட்டு இங்கே சொல்லுவாங்க இங்கே உள்ள அம்பாள் பார்த்திங்க அப்படீனா,"பாரியங்கள் போல வண்ணம் இலகுவது, மற்றும் அதன் சில திருப்பாட்டுகள்.",1.0,0.875609756097561,0.1181,HALLUCINATION_CANDIDATE_LEXICAL,False,22.47,False,5.894,0.1540718,HALLUCINATION_CANDIDATE
S4259684700385198_9,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஒரு பெண் அதாவது ஒரு பெண் சராசரி ஒரு நால்ரை அடியிலேர்ந்து அஞ்சு அடிக்குள்ளே இருப்பாங்க இல்லையா ஸோ அந்த உயரத்துக்கு உள்ள அம்பாள் இந்த கோயிலில் நின்ற கோலத்தில் இருப்பாங்க அம்பாள்க்கு ஒரு புடவ சாற்றி அம்பாளை பார்த்தோம் அப்படின்னா எப்படி இருக்குன்னா ஒரு பெண் நிற்கிற மாதிரிதான் இருக்கும்,உன்னை விருத்தி செய்யவோம்.,1.0,0.9432624113475178,0.0782,HALLUCINATION_CANDIDATE_LEXICAL,False,15.714,False,3.074,0.097227976,HALLUCINATION_CANDIDATE
S4258891800319489_7,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,இன்னைக்கு நைட் இந்தப் பாட்டை பிளே பண்ண ஞாபகப்படுத்து,நீங்கள் இன்று பார்த்த படத்தில் பால் விட்டது.,1.0,0.6923076923076923,0.3542,HALLUCINATION_CANDIDATE_LEXICAL,False,3.84,False,4.744,0.34252042,HALLUCINATION_CANDIDATE
S4258869900349905_5,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,பூவரசன் அனுப்பிய பணம் என் கணக்குக்கு வந்துவிட்டதா,"நான் போன்ற ஒரு மகிழ்ச்சி வழங்குவதற்கு இல்லாமல், அது எப்படி தெரியாது?",1.5,1.020408163265306,0.359,HALLUCINATION_CANDIDATE_LEXICAL,False,3.421,False,5.755,0.2320854,HALLUCINATION_CANDIDATE
S4259793200367056_4,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,தாவி,நீங்கள் என்ன செய்யவும் பிரதிமானமாக இருப்பது வழக்கமாக உள்ளது.,7.0,14.25,0.0938,HALLUCINATION_CANDIDATE_LEXICAL,False,0.46,False,5.068,0.043449294,HALLUCINATION_CANDIDATE
S4258268900320420_0,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஆன்லைன் கேம்னு பார்த்திங்கன்னா ஃப்ரி ஃபயர் விளாடுவன்,நான் இது போல விட்டாம்.,1.0,0.8076923076923077,0.2973,HALLUCINATION_CANDIDATE_LEXICAL,False,3.668,False,3.197,0.036110334,HALLUCINATION_CANDIDATE
S4258268900320420_1,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஃப்ரி ஃபயர் அப்புறம் பப்ஜி விளாடுவன்,நான் போல் விட்டு செய்த ஒரு முதலம் என்று கூறினான்.,1.6,1.0,0.2353,HALLUCINATION_CANDIDATE_LEXICAL,False,3.615,False,4.553,-0.04162828,HALLUCINATION_CANDIDATE
S4258268900320420_2,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,நல்லாயிருக்கும் ரெண்டு கேமுமே நல்லாதான் இருக்கும்,நான் போல்கள் சில வழக்கங்கள் மற்றும் திட்டங்களை உருவாக்கி வருகின்றேன்.,1.6,1.020408163265306,0.339,HALLUCINATION_CANDIDATE_LEXICAL,False,2.176,False,5.824,0.10713194,HALLUCINATION_CANDIDATE
S4258268900320420_3,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஃப்ரி ஃபயர் பப்ஜி ரெண்டுமே நல்லாதான் இருக்கும்,நான் தொழில்முறையின் பல வகைகளை செய்ய உதவிக்கிறேன்.,1.0,0.9347826086956522,0.2105,HALLUCINATION_CANDIDATE_LEXICAL,False,1.791,False,5.502,0.15163495,HALLUCINATION_CANDIDATE
S4258268900320420_4,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஊருலெல்லாம் பார்த்திங்கன்னா நாங்கள் பசங்கள் எல்லாம் கும்பலாக உட்காந்துட்டு ஃப்ரி ஃபயர் தான் விளாண்டுட்டு இருப்போம்,"நான் போல இருக்கிறேன், மற்றும் சில வழக்கங்கள் உண்டு.",1.0,0.7894736842105263,0.2424,HALLUCINATION_CANDIDATE_LEXICAL,False,5.68,False,4.512,0.03102464,HALLUCINATION_CANDIDATE
S4258268900320420_5,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,அதே மாதிரி,நான் பெற்றியது.,1.0,1.3,0.08,HALLUCINATION_CANDIDATE_LEXICAL,False,0.927,False,1.979,0.31218398,HALLUCINATION_CANDIDATE
S4258268900320420_6,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,பப்ஜி விளாடுவோம் ஆனால் பப்ஜி யாரும் பசங்கள் அதிகம் விளாடுறது இல்லை நான் மட்டும் தான் பப்ஜி விளாண்டுருப்பன் பப்ஜி வந்து நா வெளியூர் பசங்கள் கூட ஃப்ரெண்ட்ஸ் இருக்கானுங்க வெளியூர்ல வெளியூர் ஃப்ரெண்ட்ஸ் கூட சேர்ந்துட்டு விளாண்டுட்டுருப்பேன் இங்கே ஃப்ரி ஃபயர் பார்த்திங்கன்னா,நான் தொழில்முறையின் பல வகைகளில் செயல்படுகிறேன்.,0.96875,0.8777777777777778,0.1577,HALLUCINATION_CANDIDATE_LEXICAL,False,13.983,False,5.432,0.22800016,HALLUCINATION_CANDIDATE
S4258268900320420_7,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,ஃப்ரி ஃபயர் வந்து இங்கே நம்மவூரு பசங்கள் கூட விளையாண்டுட்டுருப்பன் காலையிலயும் செரி நைட்டும் செரி,"நான் பெற்றிய இங்கிலாந்து செலவுகள், அதன் மூன்று வரையில், எண்ணிட்டான்.",1.0,0.7319587628865979,0.3273,HALLUCINATION_CANDIDATE_LEXICAL,False,5.439,False,7.774,0.05153137,HALLUCINATION_CANDIDATE
S4258268900320420_8,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,நைட்லதான் அதிகம் விளாடுவோம் ஒரு எட்டு மணிக்கு ஸ்டார்ட் பண்ணோம்னா பசங்களெல்லாம் ஒரு பத்து மணி வரையும் பத்தரை வரையும் விளாண்டுட்டுருப்போம்,நீங்கள் பிரதமர் என்ன செய்துவிட்டலாம்?,1.0,0.8088235294117647,0.1272,HALLUCINATION_CANDIDATE_LEXICAL,False,5.823,False,3.795,0.13240844,HALLUCINATION_CANDIDATE
S4258268900320420_9,indicvoices,Qwen2.5-Omni-7B-bnb4bit,normalized_v1,அதே மாதிரி ஃப்ரிஃபயர்ல வந்து ரூம் மேட்ச்னு ஒன்னு இருக்குது அது வந்து ஒரு கார்டு ஒன்னு கிரியேட் பண்ணும் அந்த மேச்சில ஆன்லைன் கேம்ல கார்ட கிரியேட் பண்ணிட்டு இப்ப நாங்கள் ஒரு நாளு பேருனா அதே மாதிரி ஆப்நெட்ல ஒரு நாள் பேர் இருப்பாங்க,நம்மின் செயல்பாடுகள் தனி தனி விருத்தியானவையாக இருப்பது என்று கருதப்படுகிறது.,1.0,0.8201754385964912,0.2039,HALLUCINATION_CANDIDATE_LEXICAL,False,12.64,False,7.106,0.12100863,HALLUCINATION_CANDIDATE
